기준일,요일,성별,연령대,시도,시군구,읍면동,업종,통화건수
20190320,수,남,30대,서울특별시,서대문구,대현동,치킨,18
20190320,수,여,40대,서울특별시,서대문구,연희동,치킨,50
20190320,수,남,20대,서울특별시,서대문구,연희동,치킨,20
20190320,수,남,10대,서울특별시,서대문구,연희동,치킨,7
20190320,수,남,20대,서울특별시,서대문구,홍제동,치킨,22
20190320,수,여,60대이상,서울특별시,서대문구,홍제동,치킨,8
20190320,수,남,40대,서울특별시,서대문구,홍제동,치킨,20
20190320,수,남,30대,서울특별시,서대문구,연희동,치킨,24
20190320,수,여,20대,서울특별시,서대문구,연희동,치킨,21
20190320,수,남,50대,서울특별시,서대문구,홍제동,치킨,12
20190320,수,남,20대,서울특별시,서대문구,대현동,치킨,7
20190320,수,여,40대,서울특별시,서대문구,대현동,치킨,22
20190320,수,여,50대,서울특별시,서대문구,연희동,치킨,16
20190320,수,여,30대,서울특별시,서대문구,연희동,치킨,22
20190320,수,남,20대,서울특별시,서대문구,충정로2가,치킨,5
20190320,수,여,10대,서울특별시,서대문구,홍제동,치킨,5
20190320,수,여,30대,서울특별시,서대문구,대현동,치킨,21
20190320,수,여,40대,서울특별시,서대문구,충정로3가,치킨,5
20190320,수,여,60대이상,서울특별시,서대문구,충정로3가,치킨,5
20190320,수,남,50대,서울특별시,서대문구,대현동,치킨,7
20190320,수,남,10대,서울특별시,서대문구,대현동,치킨,5
20190320,수,남,60대이상,서울특별시,서대문구,대현동,치킨,5
20190320,수,여,60대이상,서울특별시,서대문구,연희동,치킨,5
20190320,수,여,60대이상,서울특별시,서대문구,북아현동,치킨,5
20190320,수,여,30대,서울특별시,서대문구,홍제동,치킨,13
20190320,수,남,40대,서울특별시,서대문구,연희동,치킨,22
20190320,수,여,20대,서울특별시,서대문구,대현동,치킨,5
20190320,수,여,10대,서울특별시,서대문구,연희동,치킨,6
20190320,수,남,60대이상,서울특별시,서대문구,연희동,치킨,12
20190320,수,여,50대,서울특별시,서대문구,홍제동,치킨,29
20190320,수,남,10대,서울특별시,서대문구,홍제동,치킨,5
20190320,수,여,60대이상,서울특별시,서대문구,홍은동,치킨,5
20190320,수,여,60대이상,서울특별시,서대문구,대현동,치킨,8
20190320,수,남,60대이상,서울특별시,서대문구,홍제동,치킨,9
20190320,수,여,50대,서울특별시,서대문구,대현동,치킨,7
20190320,수,남,40대,서울특별시,서대문구,대현동,치킨,16
20190320,수,여,30대,서울특별시,서대문구,충정로3가,치킨,5
20190320,수,남,50대,서울특별시,서대문구,연희동,치킨,7
20190320,수,여,40대,서울특별시,서대문구,홍제동,치킨,41
20190320,수,남,30대,서울특별시,서대문구,홍제동,치킨,18
20190320,수,여,10대,서울특별시,서대문구,대현동,치킨,5
20190320,수,남,50대,서울특별시,서초구,서초동,치킨,5
20190320,수,남,10대,서울특별시,서초구,방배동,치킨,26
20190320,수,남,30대,서울특별시,서초구,방배동,치킨,44
20190320,수,남,60대이상,서울특별시,서초구,양재동,치킨,5
20190320,수,남,50대,서울특별시,서초구,양재동,치킨,14
20190320,수,여,30대,서울특별시,서초구,반포동,치킨,5
20190320,수,남,60대이상,서울특별시,서초구,방배동,치킨,10
20190320,수,여,40대,서울특별시,서초구,방배동,치킨,110
20190320,수,여,30대,서울특별시,서초구,방배동,치킨,64
20190320,수,남,20대,서울특별시,서초구,양재동,치킨,5
20190320,수,남,20대,서울특별시,서초구,방배동,치킨,39
20190320,수,남,40대,서울특별시,서초구,방배동,치킨,74
20190320,수,남,50대,서울특별시,서초구,반포동,치킨,5
20190320,수,여,40대,서울특별시,서초구,잠원동,치킨,5
20190320,수,여,60대이상,서울특별시,서초구,양재동,치킨,5
20190320,수,남,10대,서울특별시,서초구,양재동,치킨,5
20190320,수,남,40대,서울특별시,서초구,양재동,치킨,16
20190320,수,남,10대,서울특별시,서초구,반포동,치킨,5
20190320,수,여,30대,서울특별시,서초구,양재동,치킨,20
20190320,수,여,60대이상,서울특별시,서초구,방배동,치킨,19
20190320,수,여,50대,서울특별시,서초구,서초동,치킨,5
20190320,수,여,30대,서울특별시,서초구,잠원동,치킨,5
20190320,수,남,20대,서울특별시,서초구,서초동,치킨,7
20190320,수,남,40대,서울특별시,서초구,서초동,치킨,5
20190320,수,여,10대,서울특별시,서초구,양재동,치킨,5
20190320,수,여,20대,서울특별시,서초구,양재동,치킨,9
20190320,수,여,50대,서울특별시,서초구,양재동,치킨,9
20190320,수,남,30대,서울특별시,서초구,양재동,치킨,14
20190320,수,여,60대이상,서울특별시,서초구,서초동,치킨,5
20190320,수,여,40대,서울특별시,서초구,양재동,치킨,30
20190320,수,여,40대,서울특별시,서초구,반포동,치킨,5
20190320,수,여,20대,서울특별시,서초구,반포동,치킨,5
20190320,수,남,20대,서울특별시,서초구,반포동,치킨,5
20190320,수,여,50대,서울특별시,서초구,방배동,치킨,31
20190320,수,남,50대,서울특별시,서초구,잠원동,치킨,5
20190320,수,남,50대,서울특별시,서초구,방배동,치킨,26
20190320,수,남,30대,서울특별시,서초구,서초동,치킨,5
20190320,수,남,30대,서울특별시,서초구,잠원동,치킨,5
20190320,수,남,40대,서울특별시,서초구,잠원동,치킨,5
20190320,수,여,30대,서울특별시,서초구,서초동,치킨,10
20190320,수,남,10대,서울특별시,서초구,서초동,치킨,5
20190320,수,남,20대,서울특별시,서초구,우면동,치킨,5
20190320,수,남,30대,서울특별시,서초구,반포동,치킨,5
20190320,수,여,10대,서울특별시,서초구,방배동,치킨,5
20190320,수,여,20대,서울특별시,서초구,방배동,치킨,24
20190320,수,여,40대,서울특별시,서초구,서초동,치킨,10
20190320,수,남,30대,서울특별시,성동구,행당동,치킨,5
20190320,수,남,40대,서울특별시,성동구,옥수동,치킨,9
20190320,수,남,50대,서울특별시,성동구,성수동2가,치킨,37
20190320,수,여,40대,서울특별시,성동구,성수동2가,치킨,90
20190320,수,남,20대,서울특별시,성동구,옥수동,치킨,9
20190320,수,남,10대,서울특별시,성동구,성수동2가,치킨,14
20190320,수,여,30대,서울특별시,성동구,옥수동,치킨,10
20190320,수,남,50대,서울특별시,성동구,행당동,치킨,5
20190320,수,여,60대이상,서울특별시,성동구,성수동2가,치킨,20
20190320,수,남,60대이상,서울특별시,성동구,성수동2가,치킨,10
20190320,수,여,50대,서울특별시,성동구,성수동2가,치킨,35
20190320,수,남,50대,서울특별시,성동구,옥수동,치킨,6
20190320,수,여,30대,서울특별시,성동구,성수동2가,치킨,74
20190320,수,여,20대,서울특별시,성동구,옥수동,치킨,5
20190320,수,여,60대이상,서울특별시,성동구,옥수동,치킨,5
20190320,수,여,40대,서울특별시,성동구,옥수동,치킨,10
20190320,수,여,20대,서울특별시,성동구,성수동2가,치킨,37
20190320,수,남,20대,서울특별시,성동구,행당동,치킨,5
20190320,수,남,60대이상,서울특별시,성동구,옥수동,치킨,5
20190320,수,남,10대,서울특별시,성동구,옥수동,치킨,5
20190320,수,남,50대,서울특별시,성동구,마장동,치킨,5
20190320,수,여,50대,서울특별시,성동구,옥수동,치킨,9
20190320,수,남,30대,서울특별시,성동구,성수동2가,치킨,77
20190320,수,남,40대,서울특별시,성동구,성수동2가,치킨,54
20190320,수,남,20대,서울특별시,성동구,성수동2가,치킨,41
20190320,수,남,30대,서울특별시,성동구,옥수동,치킨,11
20190320,수,여,10대,서울특별시,성동구,성수동2가,치킨,9
20190320,수,남,20대,서울특별시,성북구,동선동2가,치킨,19
20190320,수,남,30대,서울특별시,성북구,돈암동,치킨,5
20190320,수,여,30대,서울특별시,성북구,동선동2가,치킨,39
20190320,수,남,10대,서울특별시,성북구,성북동,치킨,5
20190320,수,여,20대,서울특별시,성북구,정릉동,치킨,5
20190320,수,여,10대,서울특별시,성북구,동선동2가,치킨,5
20190320,수,남,10대,서울특별시,성북구,삼선동5가,치킨,5
20190320,수,남,30대,서울특별시,성북구,동선동2가,치킨,15
20190320,수,여,40대,서울특별시,성북구,삼선동5가,치킨,5
20190320,수,여,50대,서울특별시,성북구,석관동,치킨,5
20190320,수,남,20대,서울특별시,성북구,안암동5가,치킨,5
20190320,수,남,20대,서울특별시,성북구,동선동1가,치킨,5
20190320,수,여,60대이상,서울특별시,성북구,돈암동,치킨,5
20190320,수,남,30대,서울특별시,성북구,정릉동,치킨,5
20190320,수,남,50대,서울특별시,성북구,종암동,치킨,5
20190320,수,여,50대,서울특별시,성북구,삼선동5가,치킨,5
20190320,수,여,50대,서울특별시,성북구,동선동2가,치킨,25
20190320,수,여,40대,서울특별시,성북구,종암동,치킨,5
20190320,수,남,40대,서울특별시,성북구,동선동2가,치킨,24
20190320,수,여,20대,서울특별시,성북구,동선동2가,치킨,17
20190320,수,여,60대이상,서울특별시,성북구,동선동2가,치킨,7
20190320,수,여,10대,서울특별시,성북구,정릉동,치킨,5
20190320,수,남,10대,서울특별시,성북구,동선동2가,치킨,9
20190320,수,남,20대,서울특별시,성북구,정릉동,치킨,5
20190320,수,남,50대,서울특별시,성북구,길음동,치킨,5
20190320,수,여,60대이상,서울특별시,성북구,정릉동,치킨,5
20190320,수,여,60대이상,서울특별시,성북구,길음동,치킨,5
20190320,수,남,10대,서울특별시,성북구,정릉동,치킨,5
20190320,수,남,30대,서울특별시,성북구,안암동5가,치킨,5
20190320,수,여,40대,서울특별시,성북구,정릉동,치킨,5
20190320,수,남,60대이상,서울특별시,성북구,동선동2가,치킨,9
20190320,수,여,60대이상,서울특별시,성북구,성북동,치킨,5
20190320,수,여,30대,서울특별시,성북구,정릉동,치킨,5
20190320,수,남,30대,서울특별시,성북구,삼선동5가,치킨,5
20190320,수,여,40대,서울특별시,성북구,동선동2가,치킨,43
20190320,수,남,50대,서울특별시,성북구,동선동2가,치킨,10
20190320,수,여,40대,서울특별시,성북구,돈암동,치킨,5
20190320,수,여,50대,서울특별시,성북구,길음동,치킨,5
20190320,수,여,30대,서울특별시,성북구,성북동,치킨,5
20190320,수,남,40대,서울특별시,성북구,돈암동,치킨,5
20190320,수,남,60대이상,서울특별시,송파구,송파동,치킨,12
20190320,수,남,50대,서울특별시,송파구,가락동,치킨,8
20190320,수,여,30대,서울특별시,송파구,거여동,치킨,5
20190320,수,남,40대,서울특별시,송파구,송파동,치킨,46
20190320,수,남,10대,서울특별시,송파구,송파동,치킨,22
20190320,수,여,60대이상,서울특별시,송파구,송파동,치킨,19
20190320,수,남,60대이상,서울특별시,송파구,마천동,치킨,5
20190320,수,여,40대,서울특별시,송파구,가락동,치킨,16
20190320,수,남,40대,서울특별시,송파구,잠실동,치킨,5
20190320,수,남,30대,서울특별시,송파구,송파동,치킨,56
20190320,수,여,20대,서울특별시,송파구,가락동,치킨,6
20190320,수,여,10대,서울특별시,송파구,가락동,치킨,5
20190320,수,남,20대,서울특별시,송파구,잠실동,치킨,5
20190320,수,남,20대,서울특별시,송파구,가락동,치킨,9
20190320,수,여,50대,서울특별시,송파구,신천동,치킨,5
20190320,수,여,50대,서울특별시,송파구,잠실동,치킨,5
20190320,수,여,10대,서울특별시,송파구,송파동,치킨,10
20190320,수,남,30대,서울특별시,송파구,잠실동,치킨,5
20190320,수,여,40대,서울특별시,송파구,거여동,치킨,5
20190320,수,여,60대이상,서울특별시,송파구,가락동,치킨,5
20190320,수,남,10대,서울특별시,송파구,신천동,치킨,5
20190320,수,여,40대,서울특별시,송파구,방이동,치킨,5
20190320,수,남,30대,서울특별시,송파구,신천동,치킨,5
20190320,수,남,20대,서울특별시,송파구,송파동,치킨,35
20190320,수,여,30대,서울특별시,송파구,방이동,치킨,5
20190320,수,여,50대,서울특별시,송파구,송파동,치킨,50
20190320,수,남,40대,서울특별시,송파구,가락동,치킨,13
20190320,수,남,40대,서울특별시,송파구,신천동,치킨,5
20190320,수,여,40대,서울특별시,송파구,잠실동,치킨,5
20190320,수,여,40대,서울특별시,송파구,송파동,치킨,92
20190320,수,남,30대,서울특별시,송파구,가락동,치킨,13
20190320,수,여,50대,서울특별시,송파구,가락동,치킨,13
20190320,수,남,10대,서울특별시,송파구,가락동,치킨,11
20190320,수,여,30대,서울특별시,송파구,송파동,치킨,56
20190320,수,여,20대,서울특별시,송파구,송파동,치킨,26
20190320,수,남,50대,서울특별시,송파구,송파동,치킨,22
20190320,수,남,60대이상,서울특별시,송파구,가락동,치킨,5
20190320,수,여,30대,서울특별시,송파구,가락동,치킨,9
20190320,수,여,30대,서울특별시,송파구,잠실동,치킨,5
20190320,수,여,50대,서울특별시,송파구,마천동,치킨,5
20190320,수,여,30대,서울특별시,양천구,신정동,치킨,16
20190320,수,남,40대,서울특별시,양천구,신정동,치킨,8
20190320,수,여,20대,서울특별시,양천구,신정동,치킨,5
20190320,수,여,50대,서울특별시,양천구,신정동,치킨,5
20190320,수,남,50대,서울특별시,양천구,목동,치킨,5
20190320,수,남,20대,서울특별시,양천구,신정동,치킨,5
20190320,수,여,10대,서울특별시,양천구,신정동,치킨,5
20190320,수,여,60대이상,서울특별시,양천구,신정동,치킨,5
20190320,수,남,30대,서울특별시,양천구,목동,치킨,5
20190320,수,남,20대,서울특별시,양천구,신월동,치킨,5
20190320,수,남,30대,서울특별시,양천구,신월동,치킨,5
20190320,수,남,10대,서울특별시,양천구,신정동,치킨,5
20190320,수,남,40대,서울특별시,양천구,신월동,치킨,5
20190320,수,여,40대,서울특별시,양천구,신정동,치킨,31
20190320,수,여,50대,서울특별시,양천구,신월동,치킨,5
20190320,수,남,50대,서울특별시,양천구,신월동,치킨,5
20190320,수,남,60대이상,서울특별시,양천구,신정동,치킨,5
20190320,수,남,50대,서울특별시,양천구,신정동,치킨,5
20190320,수,여,10대,서울특별시,양천구,신월동,치킨,5
20190320,수,남,60대이상,서울특별시,양천구,목동,치킨,5
20190320,수,여,20대,서울특별시,양천구,목동,치킨,5
20190320,수,여,50대,서울특별시,양천구,목동,치킨,5
20190320,수,여,30대,서울특별시,양천구,신월동,치킨,5
20190320,수,남,30대,서울특별시,양천구,신정동,치킨,5
20190320,수,여,40대,서울특별시,양천구,목동,치킨,6
20190320,수,남,40대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,여,10대,서울특별시,영등포구,여의도동,치킨,5
20190320,수,남,10대,서울특별시,영등포구,여의도동,치킨,5
20190320,수,남,60대이상,서울특별시,영등포구,문래동3가,치킨,5
20190320,수,남,50대,서울특별시,영등포구,여의도동,치킨,5
20190320,수,여,30대,서울특별시,영등포구,당산동3가,치킨,5
20190320,수,여,20대,서울특별시,영등포구,영등포동2가,치킨,5
20190320,수,여,20대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,남,40대,서울특별시,영등포구,당산동6가,치킨,5
20190320,수,여,30대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,여,30대,서울특별시,영등포구,여의도동,치킨,16
20190320,수,남,20대,서울특별시,영등포구,대림동,치킨,5
20190320,수,여,40대,서울특별시,영등포구,문래동3가,치킨,41
20190320,수,남,20대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,남,30대,서울특별시,영등포구,여의도동,치킨,15
20190320,수,남,50대,서울특별시,영등포구,문래동3가,치킨,6
20190320,수,남,40대,서울특별시,영등포구,여의도동,치킨,16
20190320,수,여,60대이상,서울특별시,영등포구,대림동,치킨,5
20190320,수,남,60대이상,서울특별시,영등포구,여의도동,치킨,5
20190320,수,여,30대,서울특별시,영등포구,문래동3가,치킨,34
20190320,수,남,30대,서울특별시,영등포구,문래동3가,치킨,23
20190320,수,여,20대,서울특별시,영등포구,여의도동,치킨,11
20190320,수,여,50대,서울특별시,영등포구,영등포동2가,치킨,5
20190320,수,여,50대,서울특별시,영등포구,문래동3가,치킨,14
20190320,수,남,20대,서울특별시,영등포구,여의도동,치킨,5
20190320,수,여,20대,서울특별시,영등포구,대림동,치킨,5
20190320,수,남,20대,서울특별시,영등포구,문래동3가,치킨,25
20190320,수,여,20대,서울특별시,영등포구,문래동3가,치킨,10
20190320,수,남,10대,서울특별시,영등포구,신길동,치킨,5
20190320,수,여,50대,서울특별시,영등포구,여의도동,치킨,9
20190320,수,여,30대,서울특별시,영등포구,당산동5가,치킨,5
20190320,수,남,50대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,여,60대이상,서울특별시,영등포구,여의도동,치킨,9
20190320,수,여,40대,서울특별시,영등포구,대림동,치킨,5
20190320,수,남,30대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,남,30대,서울특별시,영등포구,대림동,치킨,5
20190320,수,남,10대,서울특별시,영등포구,대림동,치킨,5
20190320,수,남,10대,서울특별시,영등포구,영등포동1가,치킨,5
20190320,수,여,10대,서울특별시,영등포구,문래동3가,치킨,5
20190320,수,여,40대,서울특별시,영등포구,여의도동,치킨,13
20190320,수,남,10대,서울특별시,영등포구,문래동3가,치킨,7
20190320,수,여,60대이상,서울특별시,영등포구,문래동3가,치킨,12
20190320,수,남,40대,서울특별시,영등포구,문래동3가,치킨,15
20190320,수,여,40대,서울특별시,영등포구,영등포동3가,치킨,5
20190320,수,여,50대,서울특별시,용산구,한강로2가,치킨,12
20190320,수,여,40대,서울특별시,용산구,용산동2가,치킨,5
20190320,수,남,40대,서울특별시,용산구,한강로2가,치킨,15
20190320,수,여,40대,서울특별시,용산구,한남동,치킨,5
20190320,수,남,10대,서울특별시,용산구,이태원동,치킨,5
20190320,수,여,30대,서울특별시,용산구,한남동,치킨,5
20190320,수,남,30대,서울특별시,용산구,한강로2가,치킨,22
20190320,수,남,30대,서울특별시,용산구,도원동,치킨,5
20190320,수,여,40대,서울특별시,용산구,갈월동,치킨,5
20190320,수,여,60대이상,서울특별시,용산구,갈월동,치킨,5
20190320,수,남,40대,서울특별시,용산구,이태원동,치킨,5
20190320,수,여,40대,서울특별시,용산구,한강로2가,치킨,26
20190320,수,남,30대,서울특별시,용산구,한남동,치킨,5
20190320,수,여,50대,서울특별시,용산구,도원동,치킨,5
20190320,수,여,60대이상,서울특별시,용산구,한강로2가,치킨,5
20190320,수,남,10대,서울특별시,용산구,한강로2가,치킨,5
20190320,수,남,30대,서울특별시,용산구,이태원동,치킨,5
20190320,수,여,20대,서울특별시,용산구,한강로2가,치킨,5
20190320,수,여,30대,서울특별시,용산구,이태원동,치킨,5
20190320,수,여,10대,서울특별시,용산구,이태원동,치킨,5
20190320,수,남,50대,서울특별시,용산구,한강로2가,치킨,5
20190320,수,남,60대이상,서울특별시,용산구,한강로2가,치킨,5
20190320,수,남,40대,서울특별시,용산구,원효로2가,치킨,5
20190320,수,남,20대,서울특별시,용산구,이태원동,치킨,5
20190320,수,여,30대,서울특별시,용산구,용산동2가,치킨,5
20190320,수,여,30대,서울특별시,용산구,효창동,치킨,5
20190320,수,남,60대이상,서울특별시,용산구,갈월동,치킨,5
20190320,수,남,40대,서울특별시,용산구,용산동2가,치킨,5
20190320,수,여,30대,서울특별시,용산구,갈월동,치킨,5
20190320,수,여,40대,서울특별시,용산구,이태원동,치킨,5
20190320,수,여,40대,서울특별시,용산구,이촌동,치킨,5
20190320,수,남,20대,서울특별시,용산구,한남동,치킨,5
20190320,수,남,50대,서울특별시,용산구,갈월동,치킨,5
20190320,수,여,30대,서울특별시,용산구,한강로2가,치킨,12
20190320,수,남,40대,서울특별시,용산구,한남동,치킨,5
20190320,수,여,40대,서울특별시,용산구,한강로1가,치킨,5
20190320,수,여,30대,서울특별시,용산구,이촌동,치킨,5
20190320,수,남,20대,서울특별시,용산구,한강로2가,치킨,17
20190320,수,남,20대,서울특별시,용산구,용산동2가,치킨,5
20190320,수,남,60대이상,서울특별시,은평구,불광동,치킨,16
20190320,수,남,20대,서울특별시,은평구,불광동,치킨,20
20190320,수,여,40대,서울특별시,은평구,수색동,치킨,5
20190320,수,여,60대이상,서울특별시,은평구,갈현동,치킨,5
20190320,수,남,10대,서울특별시,은평구,증산동,치킨,5
20190320,수,남,30대,서울특별시,은평구,불광동,치킨,38
20190320,수,남,50대,서울특별시,은평구,불광동,치킨,28
20190320,수,남,40대,서울특별시,은평구,증산동,치킨,5
20190320,수,여,20대,서울특별시,은평구,갈현동,치킨,5
20190320,수,여,40대,서울특별시,은평구,대조동,치킨,5
20190320,수,여,30대,서울특별시,은평구,증산동,치킨,5
20190320,수,여,60대이상,서울특별시,은평구,불광동,치킨,19
20190320,수,여,40대,서울특별시,은평구,불광동,치킨,84
20190320,수,여,40대,서울특별시,은평구,증산동,치킨,5
20190320,수,남,30대,서울특별시,은평구,수색동,치킨,5
20190320,수,남,40대,서울특별시,은평구,대조동,치킨,5
20190320,수,여,30대,서울특별시,은평구,수색동,치킨,5
20190320,수,남,40대,서울특별시,은평구,불광동,치킨,35
20190320,수,남,60대이상,서울특별시,은평구,증산동,치킨,5
20190320,수,여,10대,서울특별시,은평구,불광동,치킨,5
20190320,수,남,40대,서울특별시,은평구,갈현동,치킨,5
20190320,수,여,30대,서울특별시,은평구,대조동,치킨,5
20190320,수,남,30대,서울특별시,은평구,대조동,치킨,5
20190320,수,여,50대,서울특별시,은평구,불광동,치킨,33
20190320,수,여,50대,서울특별시,은평구,증산동,치킨,5
20190320,수,여,20대,서울특별시,은평구,증산동,치킨,5
20190320,수,여,20대,서울특별시,은평구,불광동,치킨,23
20190320,수,여,50대,서울특별시,은평구,갈현동,치킨,5
20190320,수,여,30대,서울특별시,은평구,불광동,치킨,42
20190320,수,남,10대,서울특별시,은평구,불광동,치킨,7
20190320,수,여,40대,서울특별시,종로구,인의동,치킨,13
20190320,수,여,40대,서울특별시,종로구,종로6가,치킨,5
20190320,수,남,20대,서울특별시,종로구,인의동,치킨,17
20190320,수,여,50대,서울특별시,종로구,당주동,치킨,5
20190320,수,여,30대,서울특별시,종로구,창성동,치킨,5
20190320,수,남,20대,서울특별시,종로구,창성동,치킨,5
20190320,수,여,30대,서울특별시,종로구,인의동,치킨,15
20190320,수,여,50대,서울특별시,종로구,인의동,치킨,5
20190320,수,남,60대이상,서울특별시,종로구,와룡동,치킨,5
20190320,수,여,60대이상,서울특별시,종로구,인의동,치킨,5
20190320,수,여,20대,서울특별시,종로구,인의동,치킨,7
20190320,수,여,40대,서울특별시,종로구,계동,치킨,5
20190320,수,여,50대,서울특별시,종로구,창신동,치킨,5
20190320,수,남,40대,서울특별시,종로구,인의동,치킨,21
20190320,수,여,40대,서울특별시,종로구,안국동,치킨,5
20190320,수,남,30대,서울특별시,종로구,종로6가,치킨,5
20190320,수,남,30대,서울특별시,종로구,인의동,치킨,13
20190320,수,남,30대,서울특별시,종로구,교남동,치킨,5
20190320,수,여,50대,서울특별시,종로구,계동,치킨,5
20190320,수,여,10대,서울특별시,종로구,인의동,치킨,5
20190320,수,여,60대이상,서울특별시,종로구,창신동,치킨,5
20190320,수,남,60대이상,서울특별시,종로구,인의동,치킨,7
20190320,수,남,10대,서울특별시,종로구,와룡동,치킨,5
20190320,수,남,10대,서울특별시,종로구,인의동,치킨,5
20190320,수,남,50대,서울특별시,종로구,인의동,치킨,17
20190320,수,남,10대,서울특별시,중구,남대문로5가,치킨,5
20190320,수,여,10대,서울특별시,중구,신당동,치킨,5
20190320,수,남,50대,서울특별시,중구,신당동,치킨,19
20190320,수,여,20대,서울특별시,중구,남창동,치킨,5
20190320,수,남,50대,서울특별시,중구,을지로6가,치킨,5
20190320,수,남,40대,서울특별시,중구,장충동1가,치킨,5
20190320,수,남,40대,서울특별시,중구,신당동,치킨,34
20190320,수,남,30대,서울특별시,중구,장충동1가,치킨,5
20190320,수,남,30대,서울특별시,중구,을지로2가,치킨,13
20190320,수,여,20대,서울특별시,중구,신당동,치킨,18
20190320,수,여,30대,서울특별시,중구,수표동,치킨,5
20190320,수,여,30대,서울특별시,중구,을지로1가,치킨,5
20190320,수,남,50대,서울특별시,중구,남대문로5가,치킨,5
20190320,수,남,40대,서울특별시,중구,충무로4가,치킨,5
20190320,수,여,40대,서울특별시,중구,을지로2가,치킨,10
20190320,수,여,60대이상,서울특별시,중구,을지로2가,치킨,6
20190320,수,남,40대,서울특별시,중구,남대문로5가,치킨,16
20190320,수,남,60대이상,서울특별시,중구,신당동,치킨,9
20190320,수,남,20대,서울특별시,중구,남대문로5가,치킨,5
20190320,수,여,20대,서울특별시,중구,태평로2가,치킨,5
20190320,수,여,30대,서울특별시,중구,남대문로5가,치킨,10
20190320,수,여,30대,서울특별시,중구,신당동,치킨,35
20190320,수,여,30대,서울특별시,중구,충무로4가,치킨,5
20190320,수,남,10대,서울특별시,중구,신당동,치킨,9
20190320,수,여,40대,서울특별시,중구,남대문로5가,치킨,9
20190320,수,여,60대이상,서울특별시,중구,남대문로5가,치킨,5
20190320,수,여,10대,서울특별시,중구,남대문로5가,치킨,5
20190320,수,여,20대,서울특별시,중구,을지로6가,치킨,5
20190320,수,여,30대,서울특별시,중구,을지로2가,치킨,5
20190320,수,여,50대,서울특별시,중구,남대문로5가,치킨,5
20190320,수,여,50대,서울특별시,중구,신당동,치킨,25
20190320,수,남,30대,서울특별시,중구,을지로1가,치킨,5
20190320,수,남,30대,서울특별시,중구,남대문로5가,치킨,14
20190320,수,남,20대,서울특별시,중구,을지로6가,치킨,5
20190320,수,남,40대,서울특별시,중구,수표동,치킨,5
20190320,수,여,30대,서울특별시,중구,인현동2가,치킨,5
20190320,수,여,40대,서울특별시,중구,신당동,치킨,66
20190320,수,여,40대,서울특별시,중구,을지로6가,치킨,5
20190320,수,여,40대,서울특별시,중구,의주로1가,치킨,5
20190320,수,남,30대,서울특별시,중구,을지로6가,치킨,5
20190320,수,남,40대,서울특별시,중구,을지로2가,치킨,13
20190320,수,남,20대,서울특별시,중구,을지로2가,치킨,6
20190320,수,여,20대,서울특별시,중구,을지로2가,치킨,5
20190320,수,여,60대이상,서울특별시,중구,신당동,치킨,11
20190320,수,남,40대,서울특별시,중구,을지로1가,치킨,5
20190320,수,남,30대,서울특별시,중구,수표동,치킨,5
20190320,수,남,30대,서울특별시,중구,신당동,치킨,46
20190320,수,남,20대,서울특별시,중구,신당동,치킨,20
20190320,수,여,50대,서울특별시,중구,을지로2가,치킨,5
20190320,수,여,40대,서울특별시,중구,수표동,치킨,5
20190320,수,남,20대,서울특별시,중구,충무로4가,치킨,5
20190320,수,여,30대,서울특별시,중구,을지로6가,치킨,5
20190320,수,남,30대,서울특별시,중구,봉래동2가,치킨,5
20190320,수,남,50대,서울특별시,중구,을지로2가,치킨,6
20190320,수,여,40대,서울특별시,중랑구,신내동,치킨,5
20190320,수,남,30대,서울특별시,중랑구,망우동,치킨,5
20190320,수,남,60대이상,서울특별시,중랑구,묵동,치킨,5
20190320,수,남,10대,서울특별시,중랑구,면목동,치킨,11
20190320,수,여,30대,서울특별시,중랑구,중화동,치킨,5
20190320,수,남,40대,서울특별시,중랑구,묵동,치킨,5
20190320,수,남,40대,서울특별시,중랑구,면목동,치킨,32
20190320,수,남,30대,서울특별시,중랑구,신내동,치킨,5
20190320,수,여,60대이상,서울특별시,중랑구,신내동,치킨,5
20190320,수,남,10대,서울특별시,중랑구,신내동,치킨,5
20190320,수,여,10대,서울특별시,중랑구,면목동,치킨,5
20190320,수,여,50대,서울특별시,중랑구,면목동,치킨,39
20190320,수,여,60대이상,서울특별시,중랑구,면목동,치킨,12
20190320,수,여,40대,서울특별시,중랑구,면목동,치킨,49
20190320,수,남,50대,서울특별시,중랑구,묵동,치킨,5
20190320,수,여,20대,서울특별시,중랑구,면목동,치킨,22
20190320,수,남,60대이상,서울특별시,중랑구,면목동,치킨,8
20190320,수,여,30대,서울특별시,중랑구,묵동,치킨,5
20190320,수,여,30대,서울특별시,중랑구,신내동,치킨,5
20190320,수,남,30대,서울특별시,중랑구,묵동,치킨,5
20190320,수,여,20대,서울특별시,중랑구,묵동,치킨,5
20190320,수,남,30대,서울특별시,중랑구,면목동,치킨,39
20190320,수,남,30대,서울특별시,중랑구,중화동,치킨,5
